Code,Parent,Name_de
"25703014","72310","Fahr- und Motorradmechaniker | Fahr- und Motorradmechanikerin"
"25703017","72340","Fahrradschlosser | Fahrradschlosserin"
"25703019","13210","Motorradmechanikermeister | Motorradmechanikermeisterin"
"25703020","13210","Fahrradmechanikermeister | Fahrradmechanikermeisterin"
"25703021","14200","Fahrrad- und Motorradmechanikermeister | Fahrrad- und Motorradmechanikermeisterin"
"25703022","72340","Zweiradmechaniker, Fahrräder | Zweiradmechanikerin, Fahrräder"
"25703023","72310","Zweiradmechaniker, Kleinmotorräder | Zweiradmechanikerin, Kleinmotorräder"
"25703024","72340","Fahrradmechaniker EFZ | Fahrradmechanikerin EFZ"
"25703025","72310","Kleinmotorrad- und Fahrradmechaniker EFZ | Kleinmotorrad- und Fahrradmechanikerin EFZ"
"25703026","72310","Motorradmechaniker EFZ | Motorradmechanikerin EFZ"
"25703027","72310","Zweiradmechaniker | Zweiradmechanikerin"
"25703028","72340","Fahrradwart | Fahrradwartin"
"25703029","72310","Velo- und Motorradmechaniker | Velo- und Motorradmechanikerin"
"25703030","72310","Velo- und Mofamechaniker | Velo- und Mofamechanikerin"
"25704001","72330","Baumaschinenmonteur | Baumaschinenmonteurin"
"25704002","72330","Landmaschinenmonteur | Landmaschinenmonteurin"
"25704003","72330","Baumaschinenschlosser | Baumaschinenschlosserin"
"25704004","72330","Baumaschinenmechaniker | Baumaschinenmechanikerin"
"25704005","72330","Fahrzeugwart, Baumaschinen | Fahrzeugwartin, Baumaschinen"
"25704006","74210","Kleingerätewart | Kleingerätewartin"
"25704007","72330","Motorgerätemechaniker | Motorgerätemechanikerin"
"25704008","72330","Landmaschinenschlosser | Landmaschinenschlosserin"
"25704009","72310","Motorgerätereparateur | Motorgerätereparateurin"
"25704011","72330","Landmaschinenmechaniker | Landmaschinenmechanikerin"
"25704012","13210","Landmaschinenmechanikermeister HFP | Landmaschinenmechanikermeisterin HFP"
"25704013","72330","Fahrzeugwart, Landmaschinen | Fahrzeugwartin, Landmaschinen"
"25704014","72330","Landmaschinenreparateur | Landmaschinenreparateurin"
"25704015","72330","Landmaschinenwart | Landmaschinenwartin"
"25704016","72330","Kleinapparatemechaniker | Kleinapparatemechanikerin"
"25704017","72330","Schmied-Landmaschinenmechaniker | Schmiedin-Landmaschinenmechanikerin"
"25704018","72330","Agromechaniker | Agromechanikerin"
"25704019","31151","Baumaschinenmechanikermeister HFP | Baumaschinenmechanikermeisterin HFP"
"25704020","13210","Motorgerätemechanikermeister HFP | Motorgerätemechanikermeisterin HFP"
"25704024","31220","Landmaschinen-Werkstattleiter, eidg. FA | Landmaschinen-Werkstattleiterin, eidg. FA"
"25704025","31220","Baumaschinen-Werkstattleiter, eidg. FA | Baumaschinen-Werkstattleiterin, eidg. FA"
"25704026","31220","Motorgeräte-Werkstattleiter, eidg. FA | Motorgeräte-Werkstattleiterin, eidg. FA"
"25704027","72330","Baumaschinenmechaniker EFZ | Baumaschinenmechanikerin EFZ"
"25704028","72330","Landmaschinenmechaniker EFZ | Landmaschinenmechanikerin EFZ"
"25704029","72330","Motorgerätemechaniker EFZ | Motorgerätemechanikerin EFZ"
"25704030","72330","Melkmaschinenmonteur | Melkmaschinenmonteurin"
"25704031","72330","Baumaschinenreparateur | Baumaschinenreparateurin"
"25705001","71320","Automaler | Automalerin"
"25705002","71320","Schablonierer-Spritzlackierer | Schabloniererin-Spritzlackiererin"
"25705003","71320","Karosseriemaler | Karosseriemalerin"
"25705004","71320","Auto- und Wagenlackierer | Auto- und Wagenlackiererin"
"25705005","71320","Fahrzeuglackierer | Fahrzeuglackiererin"
"25705006","71320","Autolackierer | Autolackiererin"
"25705007","71320","Spritzlackierer | Spritzlackiererin"
"25705008","13210","Auto- und Wagenlackierermeister HFP | Auto- und Wagenlackierermeisterin HFP"
"25705009","71320","Lackierer | Lackiererin"
"25705010","71320","Metallmaler | Metallmalerin"
"25705011","71320","Carrosseriemaler | Carrosseriemalerin"
"25705012","71320","Flugzeugmaler | Flugzeugmalerin"
"25705013","71320","Fahrradmaler | Fahrradmalerin"
"25705014","71320","Bootsmaler | Bootsmalerin"
"25705015","71320","Blechlackierer | Blechlackiererin"
"25705016","71320","Maschinenmaler | Maschinenmalerin"
"25705017","71320","Eisenmöbellackierer | Eisenmöbellackiererin"
"25705018","71320","Wagenlackierer | Wagenlackiererin"
"25705019","71320","Metallspritzlackierer | Metallspritzlackiererin"
"25705021","71320","Farbspritzer | Farbspritzerin"
"25705022","71320","Metallackierer | Metallackiererin"
"25705023","71320","Nachlackierer-Spritzlackierer | Nachlackiererin-Spritzlackiererin"
"25705024","71320","Spritzmaler | Spritzmalerin"
"25705025","71320","Industrielackierer | Industrielackiererin"
"25705026","31220","Lackiererchef | Lackiererchefin"
"25705027","13210","Autolackierermeister HFP | Autolackierermeisterin HFP"
"25705028","71320","Fahrzeugmaler | Fahrzeugmalerin"
"25705029","71320","Auto-Vorlackierer | Auto-Vorlackiererin"
"25705030","71320","Grossfahrzeuglackierer | Grossfahrzeuglackiererin"
"25705032","71320","Entroster | Entrosterin"
"25705033","71320","Nachlackierer | Nachlackiererin"
"25705034","71320","Buntlackierer | Buntlackiererin"
"25705035","71320","Karosserielackierer | Karosserielackiererin"
"25705036","71320","Depotmaler | Depotmalerin"
"25705037","71320","Tramdepotmaler | Tramdepotmalerin"
"25705038","71320","Schiffsmaler | Schiffsmalerin"
"25705039","71320","Farbiglackierer | Farbiglackiererin"
"25705040","71320","Anspritzer (Metallverarbeitung) | Anspritzerin (Metallverarbeitung)"
"25705041","71320","Spritzlackieranlagenaufseher | Spritzlackieranlagenaufseherin"
"25705042","93290","Hilfslackierer | Hilfslackiererin"
"25705043","71320","Autolackierer, eidg. FA | Autolackiererin, eidg. FA"
"25705044","13210","Auto- und Wagenlackierermeister | Auto- und Wagenlackierermeisterin"
"25705045","13210","Autolackierermeister | Autolackierermeisterin"
"25705046","71320","Flugzeuglackierer | Flugzeuglackiererin"
"25705047","71320","Lackierfachmann Industrie, eidg. FA | Lackierfachfrau Industrie, eidg. FA"
"25705048","71320","Automalermeister | Automalermeisterin"
"25705049","71320","Autospritzer | Autospritzerin"
"25705050","71320","Carrossier Lackiererei EFZ | Carrossierin Lackiererei EFZ"
"25705051","71320","Industrielackierer EFZ | Industrielackiererin EFZ"
"25705052","71320","Lackierassistent EBA | Lackierassistentin EBA"
"25706001","52450","Pneumonteur | Pneumonteurin"
"25706002","52450","Garagearbeiter | Garagearbeiterin"
"25706003","52450","Garageangestellter | Garageangestellte"
"25706004","91220","Autowäscher | Autowäscherin"
"25706005","52450","Tankstellenwart | Tankstellenwartin"
"25706006","52450","Tankstellen-Servicemann | Tankstellen-Servicefrau"
"25706007","72310","Servicemann | Servicefrau"
"25706008","52450","Autoservicemann | Autoservicefrau"
"25706009","52450","Tankstellengehilfe | Tankstellengehilfin"
"25706010","91220","Wagenreiniger | Wagenreinigerin"
"25706011","52450","Tankwart | Tankwartin"
"25706012","83220","Abschlepper | Abschlepperin"
"25706014","52450","Benzinverkäufer | Benzinverkäuferin"
"25706015","52450","Dieselstationswärter | Dieselstationswärterin"
"25706016","91220","Autopolierer | Autopoliererin"
"25706017","52450","Tanker | Tankerin"
"25706018","14200","Tankstelleninhaber | Tankstelleninhaberin"
"25706019","14200","Servicestationsinhaber | Servicestationsinhaberin"
"25706020","14200","Tankstellenleiter | Tankstellenleiterin"
"25706021","82110","Tankstellenbauer | Tankstellenbauerin"
"25706022","72310","Autokosmetiker | Autokosmetikerin"
"25706023","72310","Autoserviceangestellter | Autoserviceangestellte"
"25706024","72310","Autopfleger | Autopflegerin"
"25706025","91220","Autoreiniger | Autoreinigerin"
"25706026","72310","Autoaufbereiter | Autoaufbereiterin"
"26101001","81720","Säger | Sägerin"
"26101002","31430","Sägemeister | Sägemeisterin"
"26101003","81720","Vermesser, Säger | Vermesserin, Sägerin"
"26101004","81720","Sägereiarbeiter | Sägereiarbeiterin"
"26101005","81720","Absäger | Absägerin"
"26101006","75230","Horizontalgattersäger | Horizontalgattersägerin"
"26101007","81720","Gattersäger | Gattersägerin"
"26101008","81720","Seitengattersäger | Seitengattersägerin"
"26101009","75230","Vertikalgattersäger | Vertikalgattersägerin"
"26101010","81720","Maschinensäger | Maschinensägerin"
"26101011","81720","Bandsäger | Bandsägerin"
"26101012","81720","Pendelsäger | Pendelsägerin"
"26101013","81720","Schindelsäger | Schindelsägerin"
"26101014","81720","Holzsäger | Holzsägerin"
"26101015","75230","Bauholzsäger | Bauholzsägerin"
"26101016","75230","Fourniersäger | Fourniersägerin"
"26101017","81720","Langholzsäger | Langholzsägerin"
"26101018","81720","Sägereijustierer | Sägereijustiererin"
"26101019","81720","Sägereiangestellter | Sägereiangestellte"
"26101020","81720","Sägereimaschinist | Sägereimaschinistin"
"26101021","81720","Maschinenführer, Sägerei | Maschinenführerin, Sägerei"
"26101022","13210","Technischer Betriebsleiter der Sägereiindustrie | Technische Betriebsleiterin der Sägereiindustrie"
"26101024","81720","Sägewerkarbeiter | Sägewerkarbeiterin"
"26101025","81720","Holzvermesser | Holzvermesserin"
"26101026","81720","Holzschneider | Holzschneiderin"
"26101027","75230","Blattsäger | Blattsägerin"
"26101028","75230","Brettschneider | Brettschneiderin"
"26101029","81720","Brettersäger | Brettersägerin"
"26101030","75230","Dampfsägeführer | Dampfsägeführerin"
"26101031","75230","Kreissäger | Kreissägerin"
"26101032","81720","Säger Holzindustrie EFZ | Sägerin Holzindustrie EFZ"
"26102001","75230","Holzdreher | Holzdreherin"
"26102002","13210","Drechslermeister HFP | Drechslermeisterin HFP"
"26102003","75230","Holzkugelmacher | Holzkugelmacherin"
"26102004","75230","Spulendrechsler | Spulendrechslerin"
"26102005","75230","Automatendrechsler | Automatendrechslerin"
"26102006","75230","Fassondrechsler | Fassondrechslerin"
"26102007","75230","Handdrechsler | Handdrechslerin"
"26102008","75230","Maschinendrechsler | Maschinendrechslerin"
"26102009","73170","Kunstdrechsler | Kunstdrechslerin"
"26102010","75230","Rauchrequisitendrechsler | Rauchrequisitendrechslerin"
"26102011","75230","Bobinendrechsler | Bobinendrechslerin"
"26102012","75230","Spundmacher | Spundmacherin"
"26102013","75230","Knopfdrechsler | Knopfdrechslerin"
"26102014","73170","Hornknopfdreher | Hornknopfdreherin"
"26102015","75230","Stockdrechsler | Stockdrechslerin"
"26102016","75230","Formdrechsler | Formdrechslerin"
"26102017","75230","Spielzeugdrechsler | Spielzeugdrechslerin"
"26102018","75230","Stieldreher | Stieldreherin"
"26102019","75230","Modelldrechsler | Modelldrechslerin"
"26102020","73170","Perlendrechsler | Perlendrechslerin"
"26102021","75230","Schachfigurendrechsler | Schachfigurendrechslerin"
"26102022","75230","Tabakpfeifenmacher | Tabakpfeifenmacherin"
"26102023","75230","Schirmgriffdrechsler | Schirmgriffdrechslerin"
"26102024","73170","Beindrechsler | Beindrechslerin"
"26102025","75230","Fasshahndrechsler | Fasshahndrechslerin"
"26102026","75230","Bandrollendrechsler | Bandrollendrechslerin"
"26102027","75230","Holzpfeifendrechsler | Holzpfeifendrechslerin"
"26102028","75230","Rohrdrechsler | Rohrdrechslerin"
"26102029","75230","Holzschraubendrechsler | Holzschraubendrechslerin"
"26102030","73170","Bernsteindrechsler | Bernsteindrechslerin"
"26102031","75230","Drechsler | Drechslerin"
"26102032","73170","Zelluloiddrechsler | Zelluloiddrechslerin"
"26102033","73170","Horndreher | Horndreherin"
"26102034","73170","Kunsthorndrechsler | Kunsthorndrechslerin"
"26102035","73170","Elfenbeindrechsler | Elfenbeindrechslerin"
"26102036","75230","Korkdrechsler | Korkdrechslerin"
"26102037","73170","Perlmutterdrechsler | Perlmutterdrechslerin"
"26102038","73170","Kunstharzdrechsler | Kunstharzdrechslerin"
"26102039","75230","Möbeldrechsler | Möbeldrechslerin"
"26102040","75230","Drechslereiangestellter | Drechslereiangestellte"
"26102041","75230","Holzbearbeiter, Drechslerei | Holzbearbeiterin, Drechslerei"
"26102042","73170","Kunststoffdrechsler | Kunststoffdrechslerin"
"26102044","81410","Gummidrechsler | Gummidrechslerin"
"26102045","75230","Kegeldrechsler | Kegeldrechslerin"
"26102046","75230","Rahmendrechsler | Rahmendrechslerin"
"26102048","75230","Holzhandwerker EFZ, Drechslerei | Holzhandwerkerin EFZ, Drechslerei"
"26103001","21630","Möbelentwerfer | Möbelentwerferin"
"26103002","13210","Möbelschreinermeister HFP | Möbelschreinermeisterin HFP"
"26103004","75220","Möbelschreiner | Möbelschreinerin"
"26103005","75220","Kleinmöbelschreiner | Kleinmöbelschreinerin"
"26103006","75220","Stuhlschreiner | Stuhlschreinerin"
"26103007","75220","Sitzmöbelschreiner | Sitzmöbelschreinerin"
"26103009","75220","Tischler | Tischlerin"
"26103010","75220","Möbelverleimer | Möbelverleimerin"
"26103011","75220","Möbeltischler | Möbeltischlerin"
"26103012","75220","Holzmöbelhersteller | Holzmöbelherstellerin"
"26103013","93290","Möbelschreinergehilfe | Möbelschreinergehilfin"
"26103014","75220","Holzbearbeiter, Möbelschreinerei | Holzbearbeiterin, Möbelschreinerei"
"26103015","75220","Büromöbelschreiner | Büromöbelschreinerin"
"26103016","75220","Klavierschreiner | Klavierschreinerin"
"26103017","75220","Antiquitätenschreiner | Antiquitätenschreinerin"
"26103018","75220","Sesselschreiner | Sesselschreinerin"
"26103019","75220","Gestellschreiner | Gestellschreinerin"
"26103020","75220","Klaviergehäuseschreiner | Klaviergehäuseschreinerin"
"26103022","75220","Fournierschreiner | Fournierschreinerin"
"26103023","13210","Antikschreinermeister | Antikschreinermeisterin"
"26103024","75220","Antikschreiner | Antikschreinerin"
"26103025","13210","Schreinermeister HFP, Möbel und Innenausbau | Schreinermeisterin HFP, Möbel und Innenausbau"
"26103026","13210","Möbelschreinermeister | Möbelschreinermeisterin"
"26103027","13210","Schreinermeister, Möbel und Innenausbau | Schreinermeisterin, Möbel und Innenausbau"
"26103028","13210","Schreinermeister, Möbel und Innenausbau, HFP | Schreinermeisterin, Möbel und Innenausbau, HFP"
"26103030","75220","Stilmöbelschreiner | Stilmöbelschreinerin"
"26103031","75220","Massivmöbelschreiner | Massivmöbelschreinerin"
"26103032","71152","Handwerker in der Denkmalpflege, eidg. FA, Möbel und Innenausbau | Handwerkerin in der Denkmalpflege, eidg. FA, Möbel und Innenausbau"
"26104001","71151","Schreiner-Zimmermann | Schreinerin-Zimmerin"
"26104002","71152","Fensterschreiner | Fensterschreinerin"
"26104003","71152","Fenstermacher | Fenstermacherin"
"26104004","93132","Holzbearbeiter, Innenausbau | Holzbearbeiterin, Innenausbau"
"26104006","93132","Holzbearbeiter, Küchenbau | Holzbearbeiterin, Küchenbau"
"26104007","93132","Holzbearbeiter, Fensterbau | Holzbearbeiterin, Fensterbau"
"26104010","71152","Türenschreiner | Türenschreinerin"
"26104011","71152","Rahmenschreiner | Rahmenschreinerin"
"26104013","71152","Türenmacher | Türenmacherin"
"26104014","71152","Bauschreiner | Bauschreinerin"
"26104015","71152","Mühlenbauschreiner | Mühlenbauschreinerin"
"26104016","71152","Innenbauschreiner | Innenbauschreinerin"
"26104017","71152","Bautischler | Bautischlerin"
"26104018","71152","Bauanschläger | Bauanschlägerin"
"26104019","71152","Fensteranschläger | Fensteranschlägerin"
"26104020","71152","Türanschläger | Türanschlägerin"
"26104021","71152","Anschläger in Schreinerei | Anschlägerin in Schreinerei"
"26104022","71152","Bauschreiner-Monteur | Bauschreinerin-Monteurin"
"26104023","93132","Holzbearbeiter, Bau | Holzbearbeiterin, Bau"
"26104024","71152","Jalousienschreiner | Jalousienschreinerin"
"26104025","71152","Parkettschreiner | Parkettschreinerin"
"26104026","71152","Anschläger | Anschlägerin"
"26104028","13210","Schreinermeister HFP, Bau | Schreinermeisterin HFP, Bau"
"26104029","13210","Schreinermeister, Bau | Schreinermeisterin, Bau"
"26104030","71220","Sockelleistenmonteur | Sockelleistenmonteurin"
"26104031","13210","Schreinermeister, Bau, HFP | Schreinermeisterin, Bau, HFP"
"26104033","71152","Küchenschreiner | Küchenschreinerin"
"26104034","71152","Türenmonteur | Türenmonteurin"
"26104035","31232","Projektleiter Innenausbau, eidg. FA | Projektleiterin Innenausbau, eidg. FA"
"26104036","71152","Schreiner, Bau und Fenster | Schreinerin, Bau und Fenster"
"26104037","71152","Zargenmonteur (Bauschreinerei) | Zargenmonteurin (Bauschreinerei)"
"26104038","71152","Kabinenschreiner | Kabinenschreinerin"
"26104039","71152","Schreiner EFZ, Bau/Fenster | Schreinerin EFZ, Bau/Fenster"
"26105001","71152","Bau- und Möbelschreiner | Bau- und Möbelschreinerin"
"26105002","31232","Schreinervorarbeiter | Schreinervorarbeiterin"
"26105004","71152","Schreiner | Schreinerin"
"26105005","71152","Kulissenschreiner | Kulissenschreinerin"
"26105006","75220","Modellschreiner | Modellschreinerin"
"26105007","71152","Fabrikschreiner | Fabrikschreinerin"
"26105008","75220","Sportgeräteschreiner | Sportgeräteschreinerin"
"26105010","75230","Nutenschreiner | Nutenschreinerin"
"26105011","75220","Bandstuhlschreiner | Bandstuhlschreinerin"
"26105012","75220","Kunstschreiner | Kunstschreinerin"
"26105013","75220","Billardschreiner | Billardschreinerin"
"26105014","71152","Bühnenschreiner | Bühnenschreinerin"
"26105015","75220","Skischreiner | Skischreinerin"
"26105016","75220","Kofferschreiner | Kofferschreinerin"
"26105017","75220","Gehäuseschreiner | Gehäuseschreinerin"
"26105018","75220","Kleinschreiner | Kleinschreinerin"
"26105019","13210","Schreinermeister HFP | Schreinermeisterin HFP"
"26105020","75220","Geräteschreiner | Geräteschreinerin"
"26105022","75220","Bankschreiner | Bankschreinerin"
"26105023","71152","Betriebsschreiner | Betriebsschreinerin"
"26105024","71152","Hotelschreiner | Hotelschreinerin"
"26105025","71152","Werkschreiner | Werkschreinerin"
"26105026","71152","Filmatelierschreiner | Filmatelierschreinerin"
"26105027","75220","Holzwerkzeugmacher | Holzwerkzeugmacherin"
"26105028","71152","Theaterschreiner | Theaterschreinerin"
"26105029","75220","Etuisschreiner | Etuisschreinerin"
"26105030","75220","Turngeräteschreiner | Turngeräteschreinerin"
"26105031","71152","Flugzeugschreiner | Flugzeugschreinerin"
"26105032","75220","Orgelbauschreiner | Orgelbauschreinerin"
"26105033","75220","Uhrengehäuseschreiner | Uhrengehäuseschreinerin"
"26105034","75220","Karosserieschreiner | Karosserieschreinerin"
"26105035","75220","Sargschreiner | Sargschreinerin"
"26105036","75220","Instrumentenschreiner | Instrumentenschreinerin"
"26105037","75220","Spielwarenschreiner | Spielwarenschreinerin"
"26105038","75220","Webstuhlschreiner | Webstuhlschreinerin"
"26105039","73170","Intarsienschreiner | Intarsienschreinerin"
"26105040","71154","Bootsschreiner | Bootsschreinerin"
"26105041","75220","Dekorationsschreiner | Dekorationsschreinerin"
"26105042","71152","Montageschreiner | Montageschreinerin"
"26105043","75220","Werkzeugschreiner | Werkzeugschreinerin"
"26105044","71152","Reparaturschreiner | Reparaturschreinerin"
"26105045","31220","Modellschreinermeister | Modellschreinermeisterin"
"26105047","71152","Schreiner-Glaser | Schreinerin-Glaserin"
"26105048","31190","Schreiner-Kalkulator | Schreinerin-Kalkulatorin"
"26105049","71152","Schreineranschläger | Schreineranschlägerin"
"26105050","71152","Kundenschreiner | Kundenschreinerin"
